"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","Name","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA","","","","","","","","","","",""
"485","583","    583-03-00001","WATERBORNE VEHICLE T ","WINCH     ","TOW               ","   ","103470","SCAN PACIFIC","970278","1","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-801","TOW WINCH 4150 WITH  ","WINCH     ","TOW               ","   ","103470","SCAN PACIFIC","970278","2","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-802","TOW WINCH, MAIN CABI ","WINCH     ","TOW               ","   ","103470","SCAN PACIFIC","970278","3","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-803","TOW WINCH, CONTROL B ","WINCH     ","TOW               ","   ","103470","SCAN PACIFIC","970278","4","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-810","TOW WINCH, ROPE 120m ","WINCH     ","TOW               ","   ","103470","SCAN PACIFIC","970278","5","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-811","LINE RELEASE CLIP AS ","ASSEMBLY  ","CLIP              ","   ","103470","SCAN PACIFIC","970278","6","0","2","0","2","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-814","TOW WINCH, CHAIN 5X1 ","WINCH     ","TOW               ","   ","103470","SCAN PACIFIC","970278","7","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","103470","SCAN PACIFIC","970278","9","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L07","REPORT, SHIPBOARD TE ","REPORT    ","SHIPBOARD TEST    ","   ","103470","SCAN PACIFIC","970278","10","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","103470","SCAN PACIFIC","970278","12","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L26","CERTIFICATE, IDENTIC ","CERTIFICAT","IDENTICALITY      ","   ","103470","SCAN PACIFIC","970278","13","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L47","GOVERNMENT INSPECTIO ","INSPECTION","GOVERNMENT        ","   ","103470","SCAN PACIFIC","970278","16","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","103470","SCAN PACIFIC","970278","17","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-P02","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103470","SCAN PACIFIC","970278","19","23542","1","0","1","23542","05/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-P03","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103470","SCAN PACIFIC","970278","20","102018","1","0","1","102018","03/16/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-P04","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","103470","SCAN PACIFIC","970278","21","15695","1","0","1","15695","03/16/2017","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-01-00009-L48","TESTING, SHOCK, IAW  ","TESTING   ","SHOCK             ","NRE","102947","WELIN LAMBIE","960176","6","0","1","0","1","0","10/30/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L02","MANUALS, TECHNICAL,  ","MANUALS   ","PRELIMINARY       ","NRE","103470","SCAN PACIFIC","970278","8","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L10","LIST, SHIP LOOSE PAR ","LIST      ","SHIP LOOSE PARTS  ","NRE","103470","SCAN PACIFIC","970278","11","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","103470","SCAN PACIFIC","970278","14","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","583","583-03-00001-L41","LIST OF RECOMMENDED  ","LIST      ","SPARE PARTS       ","NRE","103470","SCAN PACIFIC","970278","15","0","1","0","1","0","08/16/2018","8","         ","            ","             ","","","","","","","","","","","",""
"      ","    ","                ","                     ","          ","                  ","   ","      ","            ","      NRE","Total",":-    ","              ","0","","","","","","","","","","","","","","","","","","",""
"SWBS: ","583","583M - BOATS,BOAT","HAND&STOW           ","          ","                  ","   ","      ","            ","    Total","for","SWBS    ","   583 :      461452.64","","","","","","","","","","","","","","","","","","","",""
"485","588","    588-01-00001","SYSTEM, HANDLING, HE ","SYSTEM    ","HANDLING          ","   ","108268","GOVERNMENT F","921537","1","0","1","0","1","0","10/24/2017","2","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00001-801","VEHICLE, HANDLER, HE ","HANDLER   ","VEHICLE           ","   ","108268","GOVERNMENT F","921537","2","0","1","0","1","0","10/24/2017","2","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00001-802","HANDWHEEL, MANUAL, O ","HANDWHEEL ","OPERATING         ","   ","108268","GOVERNMENT F","921537","3","0","2","0","2","0","10/24/2017","2","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00001-803","UNIT, CONTROL, MOBIL ","UNIT      ","EQUIPMENT         ","   ","108268","GOVERNMENT F","921537","4","0","1","0","1","0","10/24/2017","2","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00001-804","CABLE, CONTROL, MANT ","CABLE     ","CONTROL           ","   ","108268","GOVERNMENT F","921537","5","0","1","0","1","0","10/24/2017","2","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00001-805","CABLE, CHARGING, MAN ","CABLE     ","CHARGING          ","   ","108268","GOVERNMENT F","921537","6","0","1","0","1","0","10/24/2017","2","         ","            ","             ","","","","","","","","","","","",""
"485","588","    588-01-00003","AIRBORNE MISSION ZON ","CRANE     ","BRIDGE            ","   ","108207","LAKE SHORE S","970287","1","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-813","CAPSCREW, HEX HD, P/ ","CAP SCREW ","HEXAGON HEAD      ","   ","108207","LAKE SHORE S","970287","2","0","16","0","16","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-814","BEVELED WASHER, .500 ","WASHER    ","BEVELED           ","   ","108207","LAKE SHORE S","970287","3","0","16","0","16","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-815","HANGER, SLIDING, P/N ","HANGER    ","SLIDING           ","   ","108207","LAKE SHORE S","970287","4","0","11","0","11","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-816","CONDUCTOR RAIL, P/N  ","RAIL      ","CONDUCTOR         ","   ","108207","LAKE SHORE S","970287","5","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-817","END CAP, P/N F128158 ","CAP       ","END               ","   ","108207","LAKE SHORE S","970287","6","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-818","HANGER,FIXED POINT,P ","HANGER    ","FIXED             ","   ","108207","LAKE SHORE S","970287","7","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-819","POWER FEED, P/N F128 ","FEED      ","POWER             ","   ","108207","LAKE SHORE S","970287","8","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-820","CONDUCTOR RAIL BRACK ","BRACKET   ","RAIL              ","   ","108207","LAKE SHORE S","970287","9","0","12","0","12","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-821","JOINT CAP, P/N F1333 ","CAP       ","JOINT             ","   ","108207","LAKE SHORE S","970287","10","0","3","0","3","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-822","BEVELED WASHER, P/N  ","WASHER    ","BEVELED           ","   ","108207","LAKE SHORE S","970287","11","0","24","0","24","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-823","CAPSCREW, HEX HD, P/ ","CAP SCREW ","HEXAGON HEAD      ","   ","108207","LAKE SHORE S","970287","12","0","24","0","24","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-824","NUT, SELF-LOCKING, P ","NUT       ","SELF-LOCKING      ","   ","108207","LAKE SHORE S","970287","13","0","26","0","26","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-825","COLLECTOR, P/N F1278 ","COLLECTOR ","                  ","   ","108207","LAKE SHORE S","970287","14","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-830","NUT, SELF-LOCKING, P ","NUT       ","SELF-LOCKING      ","   ","108207","LAKE SHORE S","970287","15","0","16","0","16","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-841","POWER DISCONNECT ASS ","ASSEMBLY  ","DISCONNECT        ","   ","108207","LAKE SHORE S","970287","16","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-846","COLLECTOR RAIL TOW A ","ARM       ","TOW               ","   ","108207","LAKE SHORE S","970287","17","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-847","BRIDGE BEAM ASSY,    ","ASSEMBLY  ","BEAM              ","   ","108207","LAKE SHORE S","970287","18","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-848","CAPSCREW, HEX HD, P/ ","CAPSCREW  ","HEXAGON HEAD      ","   ","108207","LAKE SHORE S","970287","19","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-L06","REPORT, IN-PLANT TES ","REPORT    ","IN PLANT TEST     ","   ","108207","LAKE SHORE S","970287","20","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-L11","CERTIFICATES, REGULA ","CERTIFICAT","REGULATORY        ","   ","108207","LAKE SHORE S","970287","21","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","108207","LAKE SHORE S","970287","22","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-L68","CERTIFICATES, VENDOR ","CERTIFICAT","VENDOR            ","   ","108207","LAKE SHORE S","970287","26","0","1","0","1","0","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
"485","588","588-01-00003-P02","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","108207","LAKE SHORE S","970287","28","32528","1","0","1","32528","10/14/2018","8","         ","            ","             ","","","","","","","","","","","",""
