"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","ECP/REA"
"475","241","241-01-00001-8B9","O-RING, 185MM X 4MM, ","O-RING    ","FILTER            ","   ","104945","890178","142","0","4","0","4","0","05/19/2017","8","         ","            ","             ",""
"475","241","241-01-00001-913","TOOLING, SOCKET, 14M ","TOOLING   ","SOCKET            ","   ","104945","890178","143","0","4","0","4","0","05/19/2017","8","         ","            ","             ",""
"475","241","241-01-00001-914","TOOLING, SOCKET, 14M ","TOOLING   ","SOCKET            ","   ","104945","890178","144","0","4","0","4","0","05/19/2017","8","         ","            ","             ",""
"475","241","241-01-00001-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","104945","890178","145","0","1","0","1","0","05/19/2017","8","         ","            ","             ",""
"475","241","241-01-MS001","P.O FOR ALIGNMENT/MA ","SERVICE   ","                  ","   ","104934","960065","13","101343.15","-1","0","-1","-101343.15","03/30/2017","8","         ","            ","             ",""
"475","241","241-01-MS001","P.O FOR ALIGNMENT/MA ","SERVICE   ","                  ","   ","104934","960065","15","71312.5","-1","0","-1","-71312.5","03/30/2017","8","         ","            ","             ",""
"475","241","241-01-00002","KIT, REDUCTION GEAR, ","KIT       ","REDUCTION         ","   ","104945","970391","13","0","1","0","1","0","06/22/2017","8","         ","            ","             ","CF 2296-S1"
"475","241","241-01-00002-S00","KIT, REDUCTION GEAR, ","SHOCK     ","KIT               ","   ","104945","970391","14","0","1","0","1","0","06/22/2017","8","         ","            ","             ","CF 2296-S1"
"475","241","241-01-00002-S00","KIT, REDUCTION GEAR, ","SHOCK     ","KIT               ","   ","104945","970391","15","0","-1","0","-1","0","06/22/2017","8","         ","            ","             ","CF 2296-S1"
"475","241","241-01-00002","KIT, REDUCTION GEAR, ","KIT       ","REDUCTION         ","   ","104945","970391","16","0","1","0","1","0","06/22/2017","8","         ","            ","             ","CF 2296-S1"
"475","241","241-01-00003-S00","KIT, REDUCTION GEAR, ","SHOCK     ","KIT               ","   ","104945","970444","10","0","1","0","1","0","06/11/2017","8","         ","            ","             ","CF 2294-S1"
"475","241","241-01-00003-S00","KIT, REDUCTION GEAR, ","SHOCK     ","KIT               ","   ","104945","970444","11","0","-1","0","-1","0","06/11/2017","8","         ","            ","             ","CF 2294-S1"
"475","241","241-01-00003","KIT, REDUCTION GEAR, ","KIT       ","REDUCTION         ","   ","104945","970444","12","0","1","0","1","0","06/11/2017","8","         ","            ","             ","CF 2294-S1"
"475","243","243-01-00001","SHAFT, MAIN PROPULSI ","SHAFT     ","PROPULSION        ","   ","104945","621412","1","0","1","0","1","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-807","FLEXIBLE ELEMENT     ","ELEMENT   ","FLEXIBLE          ","   ","104945","621412","7","0","1","0","1","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-808","RTD ASSY, IMPELLER S ","ASSEMBLY  ","BEARING           ","   ","104945","621412","8","0","8","0","8","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-811","SEAL ASSY, IMPELLER  ","ASSEMBLY  ","SEAL              ","   ","104945","621412","11","0","2","0","2","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-820","NUTS, WATER JET SHAF ","NUT       ","                  ","   ","104945","621412","20","0","96","48","48","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-821","COTTER PINS, GEAR CO ","PIN       ","COTTER            ","   ","104945","621412","21","0","120","96","24","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-823","NUTS, GEAR COUPLING  ","NUT       ","                  ","   ","104945","621412","23","0","168","133","35","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-826","SEALS, LIP, FOR WATE ","SEAL      ","LIP               ","   ","104945","621412","26","0","4","0","4","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-828","ASSEMBLIES, OIL SPLA ","ASSEMBLY  ","RING              ","   ","104945","621412","27","0","16","0","16","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-829","ASSEMBLIES, OIL SPLA ","ASSEMBLY  ","RING              ","   ","104945","621412","28","0","12","0","12","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-830","SEALANT, CURIL-T, FO ","SEALANT   ","                  ","   ","104945","621412","29","0","6","0","6","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-832","CLAMP, J500466CCG-1  ","CLAMP     ","                  ","   ","104945","621412","31","0","1","0","1","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-821","COTTER PINS, GEAR CO ","PIN       ","COTTER            ","   ","104945","621412","36","0","96","0","96","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-822","BOLTS, WATER JET SHA ","BOLT      ","                  ","   ","104945","621412","37","0","42","25","17","0","01/29/2015","8","         ","            ","             ",""
"475","243","243-01-00001-806","RTD ASSY, WATER JET  ","ASSEMBLY  ","BEARING           ","   ","104945","621412","43","0","26","0","26","0","08/20/2015","8","         ","            ","             ",""
"475","243","243-05-0006C","GASKET, NON-ASBESTOS ","GASKET    ","NON-ASBESTOS      ","   ","105087","930941","8","493","2","0","2","986","08/17/2017","8","         ","            ","             ",""
"475","247","247-01-HA001-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","2","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA002-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","4","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA003-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","6","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA004-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","8","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA005-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","10","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA006-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","12","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA007-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","14","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA008-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","16","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA009-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","18","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA010-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","20","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA011-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","22","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA012-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","24","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA013-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","26","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA014-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","28","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA015-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","30","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA016-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","32","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA017-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","34","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA018-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","36","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA019-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","38","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA020-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","40","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA021-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","42","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA022-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","44","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA023-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","46","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA024-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","48","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA025-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","50","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA026-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","52","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA027-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","54","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA028-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","56","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA029-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","58","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA030-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","60","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA031-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","62","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA032-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","64","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA033-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","66","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA034-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","68","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
"475","247","247-01-HA035-L50","CERTIFICATES, CONSTR ","CERTIFICAT","CONSTRUCTION      ","   ","100904","521786","70","0","1","0","1","0","07/05/2015","8","         ","            ","             ",""
