"Buyer","Project","SWBS","Cont Supp","Item","Linked SPN","Description","Original SMOS  Qty","Remaining SMOS  Qty","In Yard Due Date","Lead time","Planned Order Date","UOM","Cust Item On Hand","Cust Item On Order","Cust Item Shortage","On Hold","Entered On Date","Last Mod Date","Last Price","Expected Amount",""
"8048","465","304","      ","    304-01-00025","304702080101-003","ELEC CABLE,LS2SJ-20, LOW SMO","263","263","02/18/2014","84","11/26/2013"," LF   ","0","0","263"," No     ","03/28/2011","02/18/2014","0","0",""
"8048","465","304","      ","    304-01-00066","306602200102-010","ELEC CABLE,LSDSGU-300, LOW S","163","63","05/01/2012","120","01/02/2012"," LF   ","0","0","63"," No     ","03/28/2011","12/17/2012","19.111","1203.993",""
"8048","465","304","      ","    304-01-00067","306602200102-002","CABLE,ELEC,LSDSGU-4, LOW SMO","2822","699","05/01/2012","80","02/11/2012"," FT   ","0","0","699"," No     ","03/28/2011","12/17/2012","0.66","461.34",""
"8048","465","304","      ","    304-01-00072","303B04200101-003","ELEC CABLE, LSFHOF-9, LOW SM","250","75","07/30/2014","40","06/20/2014"," LF   ","0","0","75"," No     ","07/23/2014","04/03/2015","2.11","158.25",""
"8048","465","304","      ","    304-01-00085","306904200102-006","CABLE,ELEC,LSFSGU-75,LOW SMO","21","1","04/13/2012","40","03/04/2012"," LF   ","0","0","1"," No     ","04/12/2012","04/12/2012","13.48","13.48",""
"8048","465","304","      ","    304-01-00087","307014200101-003","ELEC CABLE, LSMHOF-14,LOW SM","116","89","05/01/2012","40","03/22/2012"," LF   ","0","0","89"," No     ","03/28/2011","12/17/2012","2.31","205.59",""
"8048","465","304","      ","    304-01-00115","308303200102-013","ELEC CABLE,LSTSGU-150,LOW SM","1600","980","05/01/2012","40","03/22/2012"," FT   ","0","0","980"," No     ","03/28/2011","12/17/2012","16.07","15748.6",""
"8048","465","304","      ","    304-01-00124","308303080102-003","CABLE,ELEC,LSTSGU-9, LOW SMO","11840","384","05/01/2012","40","03/22/2012"," FT   ","0","0","384"," No     ","03/28/2011","12/17/2012","1.454","558.336",""
"8048","465","304","      ","    304-01-00150","305101201001-001","ELECTRIC CABLE, LS2SWU-1, 1 ","411","11","05/01/2012","84","02/07/2012"," LF   ","0","0","11"," No     ","03/28/2011","12/17/2012","0.522","5.742",""
"8048","465","304","      ","    304-01-00169","301114010101-001","CABLE, ELECTRIC, 2XAO-7     ","322","42","05/01/2012","40","03/22/2012"," LF   ","0","0","42"," No     ","03/28/2011","12/17/2012","1.51","63.42",""
"8048","465","304","      ","    304-01-00174","301428010101-001","CABLE, 2XSO-14              ","426","1","12/01/2012","140","07/14/2012"," LF   ","0","0","1"," No     ","10/26/2012","12/17/2012","4.49","4.49",""
"8048","465","304","      ","    304-01-00200","309914020101-001","CABLE, ELECTRICAL, MXCOW-14,","667","109","05/01/2012","60","03/02/2012"," LF   ","0","0","109"," No     ","03/28/2011","12/17/2012","4.39","478.51",""
"8048","465","304","      ","    304-01-00241","307414200102-001","ELEC CABLE, LSMSCU-14,LOW SM","944","44","05/01/2012","40","03/22/2012"," LF   ","0","0","44"," No     ","03/28/2011","12/17/2012","2.071","91.124",""
"8048","465","304","      ","    304-01-00254","307019200101-004","ELEC CABLE, LSMHOF-19,LOW SM","151","1","05/01/2012","60","03/02/2012"," LF   ","0","0","1"," No     ","03/28/2011","12/17/2012","4.29","4.29",""
"8048","465","304","      ","    304-01-00304","307924090800-004","CABLE, LSTCKX-12            ","252","18","05/01/2012","90","02/01/2012"," LF   ","0","0","18"," No     ","03/28/2011","12/17/2012","41.9","754.2",""
"8048","465","304","      ","    304-01-00330","304301040700-001","CABLE, HELIAX, LDF4RK-50A, 1","526","196","05/01/2012","120","01/02/2012"," LF   ","0","0","196"," No     ","03/28/2011","12/17/2012","2.19","429.24",""
"8048","465","304","      ","    304-01-00335","301414010101-002","CABLE, 2XSO-7               ","522","362","12/01/2012","140","07/14/2012"," LF   ","0","0","362"," No     ","10/26/2012","02/06/2015","2.28","825.36",""
"8048","465","304","      ","    304-01-00501","302B02120000-002","CABLE, ELECTRIC, FMSGSGO    ","250","1","08/19/2013","160","03/12/2013"," FT   ","0","0","1"," No     ","08/16/2013","08/16/2013","0.94","0.94",""
"8048","465","304","      ","    304-50-00072","300000-000000072","KIT, CABLE, MOD 873-SOC 4   ","1","1","04/19/2013","160","11/10/2012"," EA   ","0","0","1"," No     ","04/15/2013","04/15/2013","0","0",""
"8048","465","304","      ","    304-50-00322","300000-000000313","KIT, CABLE, MOD 884 SOC-4   ","1","1","07/05/2013","160","01/26/2013"," EA   ","0","0","1"," No     ","06/24/2013","06/24/2013","0","0",""
"8048","465","304","      ","    304-50-00326","300000-000000317","KIT, CABLE, MOD 882 SOC-4   ","1","1","07/05/2013","160","01/26/2013"," EA   ","0","0","1"," No     ","06/25/2013","06/25/2013","0","0",""
"8048","465","304","      ","    304-50-00434","300000-000000425","KIT, CABLE, BELOW MD FWD SOC","1","1","10/04/2013","160","04/27/2013"," EA   ","0","0","1"," No     ","09/27/2013","09/27/2013","0","0",""
"8048","465","304","      ","    304-50-00441","300000-000000432","KIT, CABLE, MOD 815 GS CABLE","1","1","10/04/2013","160","04/27/2013"," EA   ","0","0","1"," No     ","09/27/2013","09/27/2013","0","0",""
"8048","465","304","      ","    304-50-00442","300000-000000433","KIT, CABLE, MOD 815 GS CABLE","1","1","10/04/2013","160","04/27/2013"," EA   ","0","0","1"," No     ","09/27/2013","09/27/2013","0","0",""
"8048","465","304","      ","    304-51-00191","300000-000001837","KIT, CABLE, LCS CHANGE NOTIC","1","1","01/24/2014","160","08/17/2013"," EA   ","0","0","1"," No     ","01/15/2014","01/15/2014","0","0",""
"8048","465","304","      ","    304-51-00261","300000-000001904","KIT, CABLE, LCS CHANGE NOTIC","1","1","03/28/2014","160","10/19/2013"," EA   ","0","0","1"," No     ","03/21/2014","03/21/2014","0","0",""
"8048","465","304","      ","    304-51-00374","300000-000002014","KIT, CABLE, LCS CHANGE NOTIC","1","1","06/20/2014","160","01/11/2014"," EA   ","0","0","1"," No     ","06/09/2014","06/09/2014","0","0",""
"8048","465","304","      ","    304-51-00732","         ARCHIVE","KIT, CABLE, LCS-CHANGE NOTIC","1","1","11/06/2015","160","05/30/2015"," LO   ","0","0","1"," No     ","10/30/2015","10/30/2015","0","0",""
"8048","465","321","      ","    321-02-00405","712407744800-001","STUD, WELD, ALUMINUM, M6 X 1","10","9","06/30/2011","123","02/27/2011"," EA   ","0","0","9"," No     ","06/30/2011","06/30/2011","12.5","112.5",""
"8048","465","321","      ","    321-02-00440","712407824800-020","COLLAR STUD, ALUM, 3""-CKA .3","275","176","06/30/2011","63","04/28/2011"," EA   ","0","0","176"," No     ","06/30/2011","06/30/2011","3.1","545.6",""
"8048","465","321","      ","    321-02-00441","712407824800-021","COLLAR STUD, ALUM, 1""-CKA .4","120","120","06/30/2011","63","04/28/2011"," EA   ","0","0","120"," No     ","06/30/2011","06/30/2011","6.4","768",""
"8048","465","321","      ","    321-02-00442","712407824800-022","COLLAR STUD, ALUM, 2""-CKA .4","275","225","06/30/2011","63","04/28/2011"," EA   ","0","0","225"," No     ","06/30/2011","06/30/2011","3.9","877.5",""
"8048","465","321","      ","    321-02-00443","712407824800-023","COLLAR STUD, ALUM, 3""-CKA .4","220","170","06/30/2011","63","04/28/2011"," EA   ","0","0","170"," No     ","06/30/2011","06/30/2011","4.7","799",""
"8048","465","321","      ","    321-02-00447","712407674800-005","STUD, SHLDR ALUM, 1/4""-20,  ","100","-10","06/30/2011","63","04/28/2011"," EA   ","0","17","7"," No     ","06/28/2011","06/28/2011","2.3","16.1",""
"8048","465","330","      ","    330-01-00006","       33011-009","OVHD, FLUOR.LT.FIXTURE, 60W,","89","16","02/24/2014","60","12/26/2013"," EA   ","0","0","16"," No     ","03/26/2011","02/24/2014","213","3408",""
"8048","465","504","      ","    504-01-00001","271211000500-001","ASSY RING FLUSH MTG 4-1/2"" D","2","2","12/21/2011","45","11/06/2011"," EA   ","0","0","2"," No     ","03/11/2011","03/25/2011","42.93","85.86",""
"8048","465","504","      ","    504-01-V0211","522432210730-001","VALVE, GLOBE, PRESS INSTR, 1","35","15","03/30/2012","40","02/19/2012"," EA   ","0","0","15"," No     ","03/23/2011","08/08/2012","127.5","1912.5",""
"8048","465","505","      ","    505-01-00010","807234-000000001","VITON PER MIL-R-83248 TYPE I","100","8","08/01/2011","30","07/02/2011"," LF   ","0","0","8"," No     ","03/11/2011","03/22/2011","18.98","151.84",""
"8048","465","505","      ","    505-03-00211","750207041000-001","TELESCOPING HOT STICK, 26""-8","3","3","08/01/2011","90","05/03/2011"," EA   ","0","0","3"," No     ","03/14/2011","08/26/2014","161.36","484.08",""
"8048","465","505","      ","    505-03-K9083","810148191100-009","GASKET, SPIRAL WOUND, 3""    ","6","2","02/06/2014","56","12/12/2013"," EA   ","0","0","2"," No     ","06/01/2011","02/06/2014","12.81","25.62",""
"8048","465","506","      ","    506-01-V0004","522529000912-00B","VALVE, TANK VENT CHECK, VERT","1","1","08/01/2011","90","05/03/2011"," EA   ","0","0","1"," No     ","03/15/2011","02/08/2012","5123.44","5123.44",""
"8048","465","506","      ","    506-01-V0005","522529000912-009","VALVE, TANK VENT CHECK, VERT","4","1","08/01/2011","90","05/03/2011"," EA   ","0","0","1"," No     ","03/15/2011","06/27/2012","1325","1325",""
"8048","465","506","      ","    506-01-V0012","523207240512-008","VALVE, SWING CHECK, 2-1/2"" I","1","1","07/03/2012","130","02/24/2012"," EA   ","0","0","1"," No     ","03/15/2011","04/28/2011","642.15","642.15",""
"8048","465","514","      ","    514-01-V0051","521707290012-008","VALVE, GATE, 2-1/2"" IPS, BRZ","2","2","03/30/2012","130","11/21/2011"," EA   ","0","0","2"," No     ","03/15/2011","04/28/2011","752.54","1505.08",""
"8048","465","514","      ","    514-01-V0668","521713130131-002","VALVE, GATE 1/2 IPS, BRZ, UN","16","1","05/02/2013","130","12/23/2012"," EA   ","0","0","1"," No     ","02/01/2012","05/02/2013","259.07","259.07",""
"8048","465","514","      ","    514-01-V666A","521713130131-001","VALVE, GATE, 1/4"" IPS, BRONZ","16","10","02/25/2012","90","11/27/2011"," EA   ","0","0","10"," No     ","01/12/2012","08/17/2014","187","1870",""
"8048","465","521","      ","    521-01-V0006","520914291512-009","VALVE, BUTTERFLY, 3"", WAFER ","3","0","08/23/2011","180","02/24/2011"," EA   ","0","1","1"," No     ","03/16/2011","01/03/2012","7371","7371",""
"8048","465","521","      ","    521-01-V0007","520914291512-00B","VALVE, BTFL, 5"", WAFER, BRON","2","1","12/21/2011","90","09/22/2011"," EA   ","0","0","1"," No     ","03/16/2011","01/03/2012","8327","8327",""
"8048","465","521","      ","    521-01-V0008","520914291512-00C","VALVE, BUTTERFLY, 6"" IPS    ","7","1","07/12/2011","180","01/13/2011"," EA   ","0","1","2"," No     ","03/16/2011","06/08/2012","8548","17096",""
"8048","465","521","      ","    521-01-V0010","521014291712-00C","VALVE, BUTTERFLY, 6"" IPS    ","2","1","08/23/2011","180","02/24/2011"," EA   ","0","1","1"," No     ","03/16/2011","01/03/2012","12078","12078",""
"8048","465","521","      ","    521-01-V0011","523813100011-00C","VALVE, DIAPHRAGM OPERATED,  ","3","1","08/23/2011","180","02/24/2011"," EA   ","0","0","1"," No     ","04/28/2011","06/15/2011","12495.81","12495.81",""
"8048","465","521","      ","    521-01-V0013","520914291312-008","VALVE, BUTTERFLY, 2-1/2"",WAF","6","1","09/23/2011","180","03/27/2011"," EA   ","0","1","2"," No     ","06/15/2011","06/15/2011","2165","4330",""
"8048","465","521","      ","    521-01-V0018","523213130427-003","VALVE, SWING CHECK, 3/4"" IPS","1","1","08/23/2011","180","02/24/2011"," EA   ","0","0","1"," No     ","03/16/2011","04/28/2011","248.27","248.27",""
"8048","465","521","      ","    521-01-V0018","523213130427-003","VALVE, SWING CHECK, 3/4"" IPS","1","1","08/23/2011","180","02/24/2011"," EA   ","0","0","1"," No     ","03/16/2011","04/28/2011","248.27","248.27",""
"8048","465","521","      ","    521-01-V0019","520123150033-002","VALVE, BALL, 1/2"" IPS       ","16","2","12/04/2013","90","09/05/2013"," EA   ","0","0","2"," No     ","03/16/2011","12/04/2013","835.11","1670.22",""
"8048","465","521","      ","    521-01-V0022","520123150033-004","VALVE, BALL, 1"" IPS, BRONZE ","2","1","09/23/2011","120","05/26/2011"," EA   ","0","0","1"," No     ","03/16/2011","06/08/2012","983.41","983.41",""
"8048","465","521","      ","    521-01-V154A","522133100814-008","VALVE, HOSE GLOBE, ANGLE    ","12","6","08/23/2011","180","02/24/2011"," EA   ","0","0","6"," No     ","03/16/2011","04/28/2011","760","4560",""
"8048","465","521","      ","    521-01-V702A","522133100714-008","VALVE, HOSE GLOBE, INLINE   ","20","1","07/12/2011","180","01/13/2011"," EA   ","0","0","1"," No     ","03/16/2011","06/08/2012","946.77","946.77",""
"8048","465","521","      ","    521-01-V703A","522133100713-006","VALVE, HOSE GLOBE, INLINE   ","63","18","05/02/2011","90","02/01/2011"," EA   ","0","3","18"," No     ","03/16/2011","06/08/2012","715","12870",""
"8048","465","521","      ","    521-01-V853A","522133100813-006","VALVE, HOSE GLOBE, ANGLE    ","10","3","07/12/2011","90","04/13/2011"," EA   ","0","0","3"," No     ","03/16/2011","06/08/2012","440","1320",""
"8048","465","521","      ","    521-01-V9002","521713130127-002","VALVE, GATE, 1/2"" IPS, BRONZ","15","1","07/17/2014","120","03/19/2014"," EA   ","0","0","1"," No     ","03/16/2011","08/17/2014","280.45","280.45",""
"8048","465","521","      ","    521-01-VMS03","523813100011-009","VALVE, CHECK, HYDRAULICALLY ","2","1","08/07/2012","90","05/09/2012"," EA   ","0","0","1"," No     ","03/04/2011","03/04/2011","5306.82","5306.82",""
"8048","465","521","      ","    521-01-VMS05","523813130031-00H","VALVE, 3/8"" IPS, SPRING, BRZ","9","5","05/08/2012","90","02/08/2012"," EA   ","0","0","5"," No     ","03/04/2011","03/04/2011","565.88","2829.4",""
"8048","465","521","      ","    521-01-VMS07","524513002731-00H","VALVE, MANUAL CONTROL       ","3","1","09/23/2011","90","06/25/2011"," EA   ","0","0","1"," No     ","03/04/2011","06/11/2012","1400.72","1400.72",""
"8048","465","521","      ","    521-01-VMS10","524013100011-00A","VALVE, MAGAZINE SPRINKING CO","2","1","08/07/2012","90","05/09/2012"," EA   ","0","0","1"," No     ","03/04/2011","03/04/2011","18487.02","18487.02",""
"8048","465","521","      ","    521-01-VMS11","524613000031-00H","VALVE, HYDRAULIC OPERATED,  ","3","1","05/08/2012","90","02/08/2012"," EA   ","0","0","1"," No     ","03/04/2011","03/04/2011","628.08","628.08",""
"8048","465","521","      ","    521-01-VMS14","274500-000000001","HSD, 160 DEGREES,HILLER SYST","7","7","03/05/2012","40","01/25/2012"," EA   ","0","0","7"," No     ","03/04/2011","07/05/2011","975.2","6826.4",""
"8048","465","521","      ","    521-01-VMS15","523509000022-00G","CHECK VALVE, VENTED,HILLER S","13","5","03/05/2012","40","01/25/2012"," EA   ","0","0","5"," No     ","03/04/2011","06/08/2012","848.55","4242.75",""
"8048","465","521","      ","    521-01-VMS16","808900-000000001","BRACKET, 4 POSITION,HILLER S","3","3","03/05/2012","40","01/25/2012"," EA   ","0","0","3"," No     ","03/17/2011","07/05/2011","148.1","444.3",""
"8048","465","528","      ","    528-01-V0015","523213240512-00A","VALVE, SWING CHECK, 4"" IPS, ","1","1","08/23/2011","130","04/15/2011"," EA   ","0","0","1"," No     ","04/28/2011","06/22/2011","1306.77","1306.77",""
"8048","465","528","      ","    528-01-V0018","520113290012-00A","VALVE, BALL, 2-WAY, 4"" IPS, ","1","1","08/23/2011","84","05/31/2011"," EA   ","0","0","1"," No     ","06/22/2011","06/22/2011","0","0",""
"8048","465","528","      ","    528-01-V0727","520113290012-007","VALVE, BALL, 2-WAY, 2"" IPS, ","2","1","05/15/2012","84","02/21/2012"," EA   ","0","0","1"," No     ","06/22/2011","06/22/2011","1755","1755",""
"8048","465","529","      ","    529-01-V0011","521014291712-00A","VALVE, BUTTERFLY, 4"" LUGGED ","1","1","06/18/2012","180","12/21/2011"," EA   ","0","0","1"," No     ","04/19/2012","04/20/2012","17760","17760",""
"8048","465","533","      ","    533-01-00012","803303-000000001","SCREEN, 3/4"", STAINLESS STEE","100","100","06/28/2013","30","05/29/2013"," EA   ","0","0","100"," No     ","05/30/2013","05/30/2013","0.32","32",""
"8048","465","533","      ","    533-01-V0851","522207240725-006","VALVE, GLOBE, STOP CHECK, 1-","2","2","10/07/2011","84","07/15/2011"," EA   ","0","0","2"," No     ","08/15/2011","10/01/2011","436","872",""
"8048","465","541","      ","    541-01-V0001","520930291517-008","VALVE, BUTTERFLY, 2-1/2"", CS","10","2","11/30/2011","180","06/03/2011"," EA   ","0","0","2"," No     ","06/15/2011","07/05/2011","7736","15472",""
"8048","465","541","      ","    541-01-V0002","520930291517-009","VALVE, BUTTERFLY, 3"" IPS,   ","20","2","08/24/2011","180","02/25/2011"," EA   ","0","0","2"," No     ","06/15/2011","05/02/2012","8198","16396",""
"8048","465","542","      ","    542-01-V0001","521713130327-004","VALVE, GATE, 1"" IPS, BRONZE ","1","1","08/01/2011","90","05/03/2011"," EA   ","0","0","1"," No     ","04/28/2011","04/28/2011","1450.42","1450.42",""
"8048","465","542","      ","    542-01-V0002","521713130327-006","VALVE, GATE, 1-1/2"" IPS,BRON","6","1","08/01/2011","90","05/03/2011"," EA   ","0","0","1"," No     ","04/28/2011","04/28/2011","1618.98","1618.98",""
"8048","465","542","      ","    542-01-V9007","521713130127-007","VLVE,GATE,2""BRZ,W/CUNI SW EN","4","1","08/01/2011","120","04/03/2011"," EA   ","0","0","1"," No     ","04/28/2011","04/19/2012","889.55","889.55",""
"8048","465","551","      ","    551-01-V0001","522016210730-001","VALVE, GLOBE, 1/4"", NICKEL  ","31","1","03/23/2014","90","12/23/2013"," EA   ","0","0","1"," No     ","03/23/2011","03/11/2015","260.27","260.27",""
"8048","465","551","      ","    551-01-V0024","522013130729-001","VALVE, GLOBE, 1/4"" IPS      ","11","1","04/03/2012","90","01/04/2012"," EA   ","0","0","1"," No     ","04/28/2011","09/04/2012","185.97","185.97",""
"8048","465","551","      ","    551-01-V0069","520119150045-001","VALVE, BALL, 1/4"" IPS, FULL ","8","2","06/27/2012","180","12/30/2011"," EA   ","0","0","2"," No     ","09/09/2011","09/04/2012","784.95","1569.9",""
"8048","465","551","      ","    551-01-VPR13","524113080031-002","VALVE, PRESS REG, 1/2 IPS, B","1","1","05/09/2014","35","04/04/2014"," EA   ","0","0","1"," No     ","05/07/2014","05/07/2014","1575","1575",""
"8048","465","555","      ","    555-02-V0004","524013100011-00B","VALVE, SPRINKLING CONTROL,  ","2","1","07/31/2012","180","02/02/2012"," EA   ","0","0","1"," No     ","03/04/2011","05/11/2012","33921.74","33921.74",""
"8048","465","555","      ","    555-02-V012A","520123150033-006","VALVE, BALL, 1-1/2""IPS,     ","20","1","05/09/2011","90","02/08/2011"," EA   ","0","0","1"," No     ","04/28/2011","05/11/2012","1631.44","1631.44",""
