"Proj","SWBS","Item","Description","Noun 1","Noun 2","NRE","Vendor","PO","Line","Unit Price","Order Qty","Delivered Qty","Pending Qty","Pending Amnt","Delv.date","Payment Terms","Ledger Account","CLIN","Effort","","","","","","","","","","",""
"469","631","    631-01-00L30","PAINT, HIGH SOLID ED ","PAINT     ","EPOXY             ","   ","7476","690996","95","57.58","25","0","25","1439.5","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","    631-01-00L31","PAINT, HIGH SOLID ED ","PAINT     ","EPOXY             ","   ","7476","690996","96","57.58","25","0","25","1439.5","06/01/2017","8","         ","            ","","","","","","","","","","","",""
"469","631","631-01-V0001-P06","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","107373","860467","7","21094","1","0","1","21094","11/30/2015","1","         ","            ","","","","","","","","","","","",""
"469","631","631-01-V0001-P02","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","107373","860467","8","40000","1","0.8","0.2","8000","09/30/2015","1","         ","            ","","","","","","","","","","","",""
"SWBS: ","631","631M - PAINTING ","                     ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 631 :       59795.80","","","","","","","","","","","","","","","","","",""
"469","633","    633-01-00002","WATERJET TUNNEL ANOD ","SYSTEM    ","ANODE             ","   ","106207","639304","1","0","1","0","1","0","07/01/2013","1","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00002-809","CAPASTIC CARTRIDGES  ","CARTRIDGE ","CAPASTIC          ","   ","106207","639304","10","0","14","0","14","0","07/01/2013","1","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00002-814","O-RING, FOR REFERENC ","O-RING    ","CELL              ","   ","106207","639304","15","0","8","0","8","0","07/01/2013","1","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00002-815","REPLACEMENT ASSEMBLY ","ASSEMBLY  ","REPLACEMENT       ","   ","106207","639304","16","0","4","0","4","0","07/01/2013","1","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00002-808","98372A417 DOWEL PIN  ","PIN       ","DOWEL             ","   ","106207","639304","18","0","12","0","12","0","12/01/2015","1","         ","            ","","","","","","","","","","","",""
"469","633","    633-01-00001","IMPRESSED CURRENT CA ","SYSTEM    ","PROTECTION        ","   ","72264","639489","1","0","1","0","1","0","01/03/2014","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","72264","639489","11","20000","1","0","1","20000","03/01/2016","8","         ","            ","","","","","","","","","","","",""
"469","633","    633-01-00002","WATERJET TUNNEL ANOD ","SYSTEM    ","ANODE             ","   ","72264","639489","12","0","1","0","1","0","10/25/2013","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-813","STUD/FERRULE, 28MM L ","STUD      ","                  ","   ","72264","639489","13","0","72","0","72","0","12/31/2014","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-L20","SUPPORT, VENDOR      ","SUPPORT   ","VENDOR            ","   ","107626","860360","2","12000","1","0","1","12000","10/01/2015","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-L02","MANUALS, TECHNICAL,  ","MANUALS   ","PRELIMINARY       ","NRE","107626","860360","6","3000","1","0","1","3000","10/01/2015","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-L08","DRAWINGS, PRELIMINAR ","DRAWINGS  ","PRELIMINARY       ","NRE","107626","860360","7","1100","1","0","1","1100","10/01/2015","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-L22","MANUALS, TECHNICAL,  ","MANUALS   ","FINAL             ","NRE","107626","860360","10","2000","1","0","1","2000","10/01/2015","8","         ","            ","","","","","","","","","","","",""
"469","633","633-01-00001-L34","PROVISIONING TECH DO ","PROVISIONI","TECH DOC          ","NRE","107626","860360","11","4000","1","0","1","4000","10/01/2015","8","         ","            ","","","","","","","","","","","",""
"      ","    ","                ","                     ","          ","                  ","   ","      ","      ","    ","       NRE","Total :-      ","10100","","","","","","","","","","","","","","","","","",""
"SWBS: ","633","633M - CATHODIC PROTECTION","           ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 633 :       42100.00","","","","","","","","","","","","","","","","","",""
"469","634","    634-01-V0001","DECK COVERING, SUBCO ","COVERING  ","DECK              ","   ","105884","583155","1","0","1","0","1","0","12/27/2015","8","         ","            ","","","","","","","","","","","",""
"469","634","634-01-V0001-P25","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","105884","583155","26","1","10511.75","0","10511.75","10511.75","12/27/2015","8","         ","            ","","","","","","","","","","","",""
"469","634","634-01-V0001-P31","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","105884","583155","32","1","6307.05","0","6307.05","6307.05","12/27/2015","8","         ","            ","","","","","","","","","","","",""
"469","634","634-01-V0001-P43","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","105884","583155","44","1","5382.73","0","5382.73","5382.73","12/27/2015","8","         ","            ","","","","","","","","","","","",""
"469","634","634-01-V0001-P56","PROGRESS PAYMENT     ","PROGRESS P","                  ","   ","105884","583155","57","1","1464.23","0","1464.23","1464.23","12/27/2015","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","634","634M - DECK COVERING","                 ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 634 :       23665.76","","","","","","","","","","","","","","","","","",""
"469","635","    635-01-AWR01","INSULATION AUTHORIZE ","SERVICE   ","HVAC              ","   ","105418","510097","5","2520","1","0","1","2520","03/02/2017","8","         ","            ","","","","","","","","","","","",""
"469","635","    635-01-AWR01","INSULATION AUTHORIZE ","SERVICE   ","HVAC              ","   ","105418","510097","7","6020","1","0","1","6020","03/02/2017","8","         ","            ","","","","","","","","","","","",""
"469","635","    635-01-AWR01","INSULATION AUTHORIZE ","SERVICE   ","HVAC              ","   ","105418","510097","8","2700","1","0","1","2700","03/22/2017","8","         ","            ","","","","","","","","","","","",""
"469","635","    635-00-V0001","MATERIAL SUPPLY      ","SERVICE   ","                  ","   ","105418","530900","1","0","1","0","1","0","12/31/2012","8","         ","            ","","","","","","","","","","","",""
"469","635","    635-00-V0003","SERVICE TO PROVIDE H ","SERVICE   ","                  ","   ","105418","530900","3","0","1","0","1","0","04/15/2013","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-FPH","ZONE 964 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","87","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-KBK","ZONE 912 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","88","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-KDG","ZONE 913 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","89","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-KFH","ZONE 914 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","90","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-LBH","ZONE 922 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","91","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-LDH","ZONE 923 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","92","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-LGH","ZONE 924 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","93","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-MDH","ZONE 932 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","94","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-MFH","ZONE 933 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","95","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-NDH","ZONE 942 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","96","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-NFG","ZONE 943 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","97","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-OBH","ZONE 952 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","98","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-ODH","ZONE 953 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","99","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-OGG","ZONE 954 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","100","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-PBK","ZONE 962 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","101","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-PDH","ZONE 963 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","102","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-PHH","ZONE 965 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","103","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-QAH","ZONE 971 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","104","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-QEH","ZONE 972 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","105","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-QIH","ZONE 973 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","106","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-RAH","ZONE 981 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","107","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-RCH","ZONE 982 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","108","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0002-RFH","ZONE 983 INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","109","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0003-EJM","MOD 844S INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","110","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0003-EKI","MOD 845S INSTALL INS ","INSULATION","INSTALLATION      ","   ","105418","530900","111","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"469","635","635-00-V0003-HDN","MOD 872 INSTALL INSU ","INSULATION","INSTALLATION      ","   ","105418","530900","112","0","1","0","1","0","11/24/2015","8","         ","            ","","","","","","","","","","","",""
"SWBS: ","635","635M - THRMAL,ACSTIC&FIRE","INSU        ","          ","                  ","   ","      ","      ","    ","     Total","for SWBS      "," 635 :       11240.00","","","","","","","","","","","","","","","","","",""
"469","637","    637-97-00093","STOWAGE, OOD FURNISH ","          ","                  ","   ","105005","510182","1","969","1","0","1","969","03/25/2017","8","         ","            ","","","","","","","","","","","",""
"469","637","    637-00-V0001","MATERIAL, LABOR SUPP ","SUPPLY    ","MATERIAL          ","   ","104597","639380","1","0","1","0","1","0","12/31/2014","8","         ","            ","","","","","","","","","","","",""
"469","637","637-00-V0001-P01","PROGRESS PAY         ","PROGRESS P","                  ","   ","104597","639380","2","461073","1","0","1","461073","12/31/2014","8","         ","            ","","","","","","","","","","","",""
"469","637","637-00-V0001-P29","PROGRESS PAY         ","PROGRESS P","                  ","   ","104597","639380","32","33197.26","1","0.99","0.01","331.97","02/15/2014","8","         ","            ","","","","","","","","","","","",""
