"SWBS","Item#","Desc.","UOM","Qty","Unit Cost","Ext. Cost",""
"623","623-01-0022F","SERVICE TO FORM LADDER RUNG 22","EA ","25","$0.01","$0.25",""
"623","623-01-0022G","SERVICE TO FORM LADDER RUNG   ","EA ","2","$0.01","$0.02",""
"623","623-01-0022H","SERVICE TO FORM LADDER RUNG   ","EA ","26","$0.01","$0.26",""
"623","623-01-0023A","SERVICES FVMT TO CUT BHD PADS ","EA ","200","$5.38","$1,075.32",""
"623","623-02-000S1","LADDER ASSY, INCLINED, STL    ","EA ","1","$1,481.30","$1,481.30",""
"623","623-02-000S2","LADDER ASSY, INCLINED, STL    ","EA ","2","$3,578.15","$7,156.30",""
"623","623-02-000S3","LADDER ASSY, INCLINED, STL    ","EA ","3","$1,481.30","$4,443.90",""
"623","623-02-000S4","LADDER ASSY, INCLINED, STL    ","EA ","1","$5,675.00","$5,675.00",""
"623","623-02-000S5","LADDER ASSY, INCLINED, STL    ","EA ","2","$1,481.30","$2,962.60",""
"623","623-02-000S5-199","STRINGERS, HPR-L213 FOR LADDER","LO ","1","$0.01","$0.01",""
"623","623-02-000S6","LADDER ASSY, INCLINED, STL    ","EA ","1","$1,481.30","$1,481.30",""
"623","623-02-000S7","LADDER ASSY, INCLINED, STL    ","EA ","1","$1,481.30","$1,481.30",""
"623","623-02-00S1A","LADDER CHUTE, 2911MM (114.6""LG","EA ","1","$890.00","$890.00",""
"623","623-02-00S2A","LADDER CHUTE, 2415MM (95""LG), ","EA ","2","$810.00","$1,620.00",""
"623","623-02-00S3A","SHIELD FOR LADDER             ","EA ","1","$0.01","$0.01",""
"623","623-02-00S4A","SHIELD FOR LADDER             ","EA ","1","$0.01","$0.01",""
"623","623-02-00S6A","SHIELD FOR LADDER             ","EA ","1","$0.01","$0.01",""
"623","623-02-00S7A","SHIELD FOR LADDER             ","EA ","1","$0.01","$0.01",""
"623","623-02-0S1HR","HANDRAIL ASSY, STL, 3281 MM LG","EA ","2","$1,481.30","$2,962.60",""
"623","623-02-0S2HR","HANDRAIL ASSY, STL, 1879 MM LG","EA ","2","$1,481.30","$2,962.60",""
"623","623-02-0S3HR","HANDRAIL ASSY, STL, 2109 MM LG","EA ","6","$1,481.30","$8,887.80",""
"623","623-02-0S4HR","HANDRAIL ASSY, STL, 2233 MM LG","EA ","2","$0.01","$0.02",""
"623","623-02-0S5HR","HANDRAIL ASSY, STL, 2565 MM LG","EA ","2","$1,481.30","$2,962.60",""
"623","623-02-0S6HR","HANDRAIL ASSY, STL, 3333 MM LG","EA ","2","$1,481.30","$2,962.60",""
"623","623-02-0S7HR","HANDRAIL ASSY, STL, 3097 MM LG","EA ","2","$1,481.30","$2,962.60",""
"623","623-02-S2AHR","HANDRAIL ASSY, 2819 MM LG     ","EA ","2","$0.01","$0.02",""
"623","623-02-S5AHR","HANDRAIL ASSY, 3503 MM LG     ","EA ","2","$1,481.30","$2,962.60",""
"623","623-05-0020A","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","14","$7.10","$99.40",""
"623","623-05-0020B","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","26","$3.50","$91.00",""
"623","623-05-0020C","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","8","$5.10","$40.80",""
"623","623-05-0020D","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","18","$7.10","$127.80",""
"623","623-05-0020E","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","18","$8.90","$160.20",""
"623","623-05-0020F","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","10","$6.75","$67.50",""
"623","623-05-0020G","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","14","$6.00","$84.00",""
"623","623-05-0020J","LADDER CLIPS, 2-1/2"" X 1/4""   ","EA ","24","$7.10","$170.40",""
"623","623-05-0020K","LADDER CLIP, FB, STL, ASTM A36","EA ","6","$8.00","$48.00",""
"623","623-05-0021A","BHD PADS, PL, 1/2"", STL       ","EA ","150","$2.80","$420.00",""
"623","623-05-0022A","LADDER RUNGS, SST, 3/4""       ","EA ","125","$23.84","$2,980.00",""
"623","623-05-0022C","LADDER RUNG, SST, 3/4"" SQ BAR ","EA ","4","$28.93","$115.72",""
"623","623-05-0022D","LADDER RUNG, SQ BAR 3/4"" SSTL ","EA ","30","$28.93","$867.90",""
"623","623-05-0022E","LADDER RUNG, SQ BAR 3/4"" SSTL ","EA ","40","$28.93","$1,157.20",""
"623","623-05-0022F","MMC LADDER RUNG #22F (SKETCH 2","EA ","25","$28.93","$723.25",""
"623","623-05-0022G","MMC LADDER RUNG #22G (SKETCH 2","EA ","2","$28.93","$57.86",""
"623","623-05-0022H","MMC LADDER RUNG #22H (SKETCH 2","EA ","26","$28.93","$752.18",""
"623","623-05-0023A","BHD PADS, 1/2""                ","EA ","406","$0.01","$4.06",""
"623","623-05-0024A","RUNG SUPPORT, L2""X 2""X1/4""X2.3","EA ","6","$0.01","$0.06",""
"623","623-05-0028B","BHD PADS, PL, 1/2"", SSTL      ","EA ","14","$0.01","$0.14",""
"623","623-05-00S21","LADDER, VERT, STL, 2008 MM LG.","EA ","2","$118.65","$237.30",""
"623","623-05-00S22","LADDER, VERT, STL, 3327 MM LG.","EA ","1","$237.30","$237.30",""
"623","623-05-00S23","LADDER, VERT, STL, 2923 MM LG.","EA ","3","$237.30","$711.90",""
"623","623-05-00S25","LADDER, VERT, STL, 2313 MM LG.","EA ","9","$395.00","$3,555.00",""
"623","623-05-00S27","LADDER, VERT, STL, 5363 MM LG.","EA ","1","$237.30","$237.30",""
"623","623-05-00S28","LADDER, VERT, STL, 2618 MM LG.","EA ","4","$237.30","$949.20",""
"623","623-05-00S30","LADDER, VERT, STL 3838 MM LG. ","EA ","2","$237.30","$474.60",""
"623","623-05-00S32","LADDER, VERT, STL 1703 MM LG. ","EA ","3","$79.10","$237.30",""
"623","623-05-00S33","MMC LADDER #33 (SKETCH 4S) VER","EA ","1","$237.30","$237.30",""
"623","623-05-00S34","LADDER, VERT, STL 2895 MM LG. ","EA ","1","$237.30","$237.30",""
"623","623-05-00S41","LADDER, VERT, STL 2295 MM LG. ","EA ","2","$237.30","$474.60",""
"623","623-05-00S46","MMC LADDER #46 (SKETCH 4L) VER","EA ","1","$237.30","$237.30",""
"623","623-05-00S52","LADDER, VERT, STL 2108 MM LG. ","EA ","1","$0.01","$0.01",""
"623","623-05-00S58","LADDER, VERT, STL 4092 MM LG. ","EA ","1","$525.00","$525.00",""
"623","623-05-00S64","MMC LADDER #64 (SKETCH 4W) VER","EA ","1","$237.30","$237.30",""
"623","623-05-00S68","LADDER, VERT, STL, 3228 MM LG,","EA ","2","$237.30","$474.60",""
"623","623-05-00S72","MMC LADDER #72 (SKETCH 4B) VER","EA ","1","$237.30","$237.30",""
"623","623-05-0S142","LADDER #142 SUPPLIED BY OUTSID","EA ","1","$708.50","$708.50",""
"623","623-05-0S143","LADDER #143 SUPPLIED BY OUTSID","EA ","1","$708.50","$708.50",""
"623","623-05-0S148","MMC LADDER #148 (SKETCH 4X) VE","EA ","1","$237.30","$237.30",""
"623","623-05-0S149","LADDER, VERT, STL 1303 MM LG. ","EA ","1","$0.01","$0.01",""
"623","623-05-0S150","LADDER, VERT, STL 798 MM LG.  ","EA ","1","$0.01","$0.01",""
"623","623-05-0S151","LADDER, VERT, STL 1353 MM LG. ","EA ","2","$0.01","$0.02",""
"623","623-05-0S240","ANGLE, 2""X2""X1/4X2O'LG, SST,  ","EA ","1","$240.00","$240.00",""
"623","623-05-0S241","PLATE, 1/2""SST, 316, 6'X 20'  ","EA ","1","$0.01","$0.01",""
"623","623-06-00024","RUNG, LADDER, AL, 1065MM      ","EA ","10","$145.85","$1,458.48",""
"623","623-06-00038","TUBING, 2 1/2 DIA. X 1/4""     ","LF ","8","$13.65","$109.20",""
"623","623-06-000L1","LADDER, INCLINED, ALUMINUM    ","EA ","1","$1,936.00","$1,936.00",""
"623","623-06-000L3","LADDER, INCLINED, ALUMINUM    ","EA ","1","$3,136.00","$3,136.00",""
"623","623-06-000L4","LADDER, INCLINED, ALUMINUM    ","EA ","1","$3,136.00","$3,136.00",""
"623","623-06-000L6","LADDER, INCLINED, ALUMINUM    ","EA ","1","$715.00","$715.00",""
"623","623-06-000L7","LADDER, INCLINED, ALUMINUM,   ","EA ","2","$875.00","$1,750.00",""
"623","623-06-0023D","RUNG, LADDER, AL, 425MM       ","EA ","8","$130.00","$1,040.00",""
"623","623-06-0025A","CAP SCREW HD HEX, 3/8-16UNC-2A","EA ","20","$0.25","$5.00",""
"623","623-06-0027A","RUNG, LADDER, AL, 425 MM      ","EA ","18","$45.00","$810.00",""
"623","623-06-0027B","RUNG, LADDER, AL, 1065MM      ","EA ","4","$0.54","$2.16",""
"623","623-06-00A33","LADDER ASSY, AL, 788 MM LG    ","EA ","2","$190.00","$380.00",""
"623","623-06-00A35","VERTICAL LADDER 2498 LONG     ","EA ","1","$550.00","$550.00",""
"623","623-06-00A36","VERTICAL LADDER 734 LONG      ","EA ","1","$175.00","$175.00",""
"623","623-06-00H01","HAND GRAB 692 WIDE            ","EA ","2","$26.00","$52.00",""
"623","623-06-00H06","HAND GRAB, AL, 425MM (16.75"") ","EA ","6","$22.00","$132.00",""
"623","623-06-00H22","HAND GRAB 203 WIDE            ","EA ","4","$20.00","$80.00",""
"623","623-06-00S20","LADDER ASSY, AL, 2008 MM LG   ","EA ","1","$140.00","$140.00",""
"623","623-06-00S21","LADDER ASSY, AL, 2313 MM LG   ","EA ","2","$155.00","$310.00",""
"623","623-06-00S22","LADDER ASSY, AL, 2618 MM LG   ","EA ","1","$175.00","$175.00",""
"623","623-06-00S23","LADDER ASSY, AL, 6278 MM LG   ","EA ","1","$410.00","$410.00",""
"623","623-06-00S28","LADDER ASSY, AL, 2754 MM LG   ","EA ","1","$0.01","$0.01",""
"623","623-06-00S30","LADDER ASSY, AL, 2924 MM LG   ","EA ","3","$955.00","$2,865.00",""
"623","623-06-00S37","LADDER ASSY, AL, 2033 MM LONG,","EA ","1","$795.00","$795.00",""
"623","623-06-0L1HR","HANDRAIL ASSY, AL, 2223 MM LG ","EA ","2","$390.00","$780.00",""
"623","623-06-0L3HR","HANDRAIL ASSY, AL, 3041 MM LG ","EA ","4","$510.00","$2,040.00",""
"623","623-06-0SR00","FALL ARRESTOR (TROLLEY)       ","EA ","3","$628.08","$1,884.25",""
"623","623-06-0SR20","SAFETY RAIL ASSY, SSTL,       ","EA ","1","$0.01","$0.01",""
"623","623-06-0SR22","SAFETY RAIL ASSY, SST, 2618 MM","EA ","1","$0.01","$0.01",""
"623","623-06-0SR23","SAFETY RAIL ASSY, SSTL, 6552  ","EA ","1","$357.46","$357.46",""
"623","623-06-0SR32","SAFETY RAIL ASSY, SST, 3213 MM","EA ","1","$309.00","$309.00",""
"623","623-07-S8210","LADDER RUNG ASSY, SST         ","EA ","24","$93.02","$2,232.48",""
"623","623-07-S8350","LADDER RUNG ASSY, SST         ","EA ","3","$93.02","$279.06",""
"623","623-07-S8351","LADDER RUNG ASSY, SST         ","EA ","1","$93.02","$93.02",""
"623","623-07-S8352","LADDER RUNG ASSY, SST         ","EA ","1","$93.02","$93.02",""
"623","623-07-S8353","LADDER RUNG ASSY, SST         ","EA ","1","$93.02","$93.02",""
"623","623-07-S8354","LADDER RUNG ASSY, SST         ","EA ","1","$93.02","$93.02",""
"623","623-07-S8355","LADDER RUNG ASSY, SST         ","EA ","1","$93.02","$93.02",""
"623","623-07-S8356","LADDER RUNG ASSY, SST         ","EA ","1","$93.02","$93.02",""
"623","623-07-S8362","LADDER RUNG ASSY, SST         ","EA ","17","$75.74","$1,287.51",""
"623","623-07-S8364","#S8364 W/S8362 LADDER RUNG ASS","EA ","8","$93.02","$744.16",""
"623","623-07-S8420","LADDER RUNG ASSY, SST         ","EA ","23","$3,284.00","$75,532.00",""
"623","623-07-S8520","LADDER RUNG ASSY, SST         ","EA ","23","$93.02","$2,139.46",""
"623","623-07-S8710","HANDGRABS ASSY, AL            ","EA ","2","$93.02","$186.04",""
"624","624-00-V0001","JOINER DOORS AND INSTALL LABOR","EA ","1","$0.01","$0.01",""
"624","624-01-00073","DOOR, SECURITY                ","EA ","1","$0.01","$0.01",""
"624","624-01-00074","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00075","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00076","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00077","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00078","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00079","DOOR, SECURITY, JOINER IN ACCO","EA ","1","$900.00","$900.00",""
"624","624-01-00080","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00081","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00082","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00083","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-00084","DOOR, SECURITY                ","EA ","1","$750.00","$750.00",""
"624","624-01-00085","DOOR, SECURITY                ","EA ","1","$750.00","$750.00",""
"624","624-01-00086","DOOR, SECURITY                ","EA ","1","$900.00","$900.00",""
"624","624-01-0031L","LATCHSET, (LH) SUITABLE       ","EA ","9","$150.00","$1,350.00",""
"624","624-01-0032L","LATCHSET, (RHRB)              ","EA ","2","$150.00","$300.00",""
"624","624-01-0033L","LATCHSET, (RH) SUITABLE       ","EA ","2","$150.00","$300.00",""
"625","625-01-00001","WINDOW PH APPROX. 34"" X 52""   ","EA ","10","$11,028.42","$110,284.20",""
"625","625-01-00001-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00002","WINDOW FRONT H CTRL           ","EA ","1","$10,117.56","$10,117.56",""
"625","625-01-00002-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00003","WINDOW PORT H CTRL            ","EA ","1","$8,861.52","$8,861.52",""
"625","625-01-00003-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00004","WINDOW STBD H CTRL            ","EA ","1","$8,861.52","$8,861.52",""
"625","625-01-00004-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00012","IM-1770-115-101 WYNN TYPE 1770","EA ","3","$2,475.00","$7,425.00",""
"625","625-01-00012-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00012-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00015","IM-1588-115-101 WYNN TYPE C SI","EA ","12","$4,095.00","$49,140.00",""
"625","625-01-00015-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00017","HEATER MODULE, WIPERS, PH     ","EA ","1","$0.01","$0.01",""
"625","625-01-00029","IM-5010-115 WYNN SERIES 5010 W","EA ","1","$16,695.00","$16,695.00",""
"625","625-01-00029-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00030","IM-1519-183-24V WASH/SPRAY SYS","EA ","1","$960.00","$960.00",""
"625","625-01-00030-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00031","IM-LCS1-1591-100-3EL -3-WAY CO","EA ","1","$405.00","$405.00",""
"625","625-01-00031-L26","CERTIFICATE, IDENTICALITY     ","EA ","1","$0.01","$0.01",""
"625","625-01-00032","IM-LCS-A-ELEC-373-110 POWER SU","EA ","2","$305.00","$610.00",""
