"Parent - Operation","Lock Date","Project","Provider","CLIN","Effort","Activity","ECP/REA","Swbs","Group","Owning Org","Resource","Planning Unit","Sequence","FM","Work Order","Item","Op","Scope","Task","Progress","BAC","Estimate","BCWP to BAC","BCWP to Est","ACWP","ETC","Target","Provider Target","Provider ACWP","EAC","CPI BAC","CPI Est","Baseline Start","Baseline Finish","Forecast Start","Forecast Finish"
"    X1000-301001-10","2/18/2017","479","1","          ","            ","LEK","          ","301","3","626","626","X    ","X10   ","161","","    X1000-301001","10","X10 L/M ELECTRIC EQUIP        ","41","0","350","350","0","0","0","445","0","0","0","445","","","12/19/2017","2/23/2018","1/19/2018","4/2/2018"
"    A1U00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","A1U  ","A1U   ","59","","    A1U00-304001","10","A1U PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    AA100-304001-10","2/18/2017","479","999000","          ","            ","6NZ","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304001","10","AA1 PULL 410-01 CABLE         ","41","0","841","1068","0","0","0","765","1068","0","0","765","","","12/4/2017","3/16/2018","11/16/2017","5/8/2018"
"    AA100-304005-10","2/18/2017","479","999000","          ","            ","6SY","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304005","10","AA1 PULL N 202 MPCMS          ","41","0","339","431","0","0","0","309","431","0","0","309","","","1/19/2018","3/2/2018","1/24/2018","3/15/2018"
"    AA100-304003-10","2/18/2017","479","999000","          ","            ","XD8","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304003","10","AA1 PULL 330 LIGHTING CABLE   ","41","0","16","20","0","0","0","14","20","0","0","14","","","12/4/2017","2/12/2018","11/16/2017","1/5/2018"
"    AA100-304004-10","2/18/2017","479","999000","          ","            ","XP2","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304004","10","AA1 PULL 475-02 CBL           ","41","0","333","423","0","0","0","304","423","0","0","304","","","12/4/2017","2/26/2018","11/16/2017","2/19/2018"
"    AA100-304002-10","2/18/2017","479","999000","          ","            ","XRT","NO LABOR  ","304","3","626","626","A1   ","AA1   ","106","","    AA100-304002","10","AA1 PULL 320 POWER CABLE      ","41","0","938","1191","0","0","0","855","1191","0","0","855","","","12/4/2017","2/12/2018","11/16/2017","2/9/2018"
"    AD100-304003-10","2/18/2017","479","999000","          ","            ","SNQ","NO LABOR  ","304","3","626","626","D1   ","AD1   ","106","","    AD100-304003","10","AD1 PULL 410-01 (TSCE)        ","41","0","454","577","0","0","0","414","577","0","0","414","","","12/20/2017","3/14/2018","1/10/2018","4/11/2018"
"    AD100-304001-10","2/18/2017","479","999000","          ","            ","XSA","NO LABOR  ","304","3","626","626","D1   ","AD1   ","106","","    AD100-304001","10","AD1 PULL 320 CABLE            ","41","0","799","1015","0","0","0","729","1015","0","0","729","","","12/20/2017","2/14/2018","1/10/2018","3/8/2018"
"    AD200-304003-10","2/18/2017","479","999000","          ","            ","6UV","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304003","10","AD2 PULL NONB 202 MPCMS       ","41","0","301","382","0","0","0","274","382","0","0","274","","","2/2/2018","3/28/2018","2/21/2018","5/7/2018"
"    AD200-304004-10","2/18/2017","479","999000","          ","            ","XSK","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304004","10","AD2 PULL 320 CABLE            ","41","0","567","720","0","0","0","517","720","0","0","517","","","12/6/2017","1/31/2018","12/14/2017","2/19/2018"
"    AD200-304001-10","2/18/2017","479","999000","          ","            ","XJZ","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304001","10","AD2 PULL 437-010              ","41","0","125","159","0","0","0","114","159","0","0","114","","","12/6/2017","2/28/2018","12/14/2017","3/23/2018"
"    AD200-304002-10","2/18/2017","479","999000","          ","            ","SNR","NO LABOR  ","304","3","626","626","D2   ","AD2   ","106","","    AD200-304002","10","AD2 PULL 410-01 TSCE CBL      ","41","0","95","121","0","0","0","87","121","0","0","87","","","12/6/2017","1/16/2018","12/14/2017","1/31/2018"
"    AF100-304001-10","2/18/2017","479","999000","          ","            ","XPY","NO LABOR  ","304","3","626","626","F1   ","AF1   ","106","","    AF100-304001","10","AF1 PULL 475-02 CABLE         ","41","0","442","561","0","0","0","403","561","0","0","403","","","1/17/2018","3/23/2018","1/12/2018","3/26/2018"
"    AF200-304002-10","2/18/2017","479","999000","          ","            ","SNS","NO LABOR  ","304","3","626","626","F2   ","AF2   ","106","","    AF200-304002","10","AF2 PULL 410-01 CABLE         ","41","0","575","730","0","0","0","524","730","0","0","524","","","1/11/2018","4/17/2018","2/6/2018","6/19/2018"
"    AF200-304001-10","2/18/2017","479","999000","          ","            ","XQ3","NO LABOR  ","304","3","626","626","F2   ","AF2   ","106","","    AF200-304001","10","AF2 PULL 475-02 CBL           ","41","0","184","234","0","0","0","168","234","0","0","168","","","1/11/2018","2/5/2018","2/6/2018","3/7/2018"
"    B1UD1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","B1UD1","B1UD1 ","59","","    B1UD1-304001","10","B1UD1 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    CD200-304001-10","2/18/2017","479","999000","          ","            ","XSN","NO LABOR  ","304","3","626","626","D2   ","CD2   ","106","","    CD200-304001","10","CD2 PULL 320 CABLE            ","41","0","4","5","0","0","0","4","5","0","0","4","","","6/7/2018","7/10/2018","6/7/2018","8/2/2018"
"    D1S00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D1S  ","D1S   ","59","","    D1S00-304001","10","D1S PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D1TD1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D1TD1","D1TD1 ","59","","    D1TD1-304001","10","D1TD1 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D2MM1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D2MM1","D2MM1 ","59","","    D2MM1-304001","10","D2MM1 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D2S00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D2S  ","D2S   ","59","","    D2S00-304001","10","D2S PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D2T00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D2T  ","D2T   ","59","","    D2T00-304001","10","D2T PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D3SD1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D3S  ","D3SD1 ","59","","    D3SD1-304001","10","D3SD1 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D3SS2-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D3S  ","D3SS2 ","59","","    D3SS2-304001","10","D3SS2 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D3TD1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D3TD1","D3TD1 ","59","","    D3TD1-304001","10","D3TD1 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    D4S00-304002-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","D4S  ","D4S   ","59","","    D4S00-304002","10","D4S PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    E1L00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","E1L  ","E1L   ","68","","    E1L00-304001","10","E1L START L4 LOOP CABLE       ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    E1L00-304002-10","2/18/2017","479","1","          ","            ","AZW","          ","304","3","626","626","E1L  ","E1L   ","59","","    E1L00-304002","10","E1L PULL 330 LOCAL CABLE      ","34","0","63","63","0","0","0","63","0","0","0","63","","","6/13/2017","7/25/2017","6/13/2017","7/25/2017"
"    E1U00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","E1U  ","E1U   ","29","","    E1U00-304001","10","E1U PULL 330 CABLE            ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    E1UD1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","E1U  ","E1UD1 ","25","","    E1UD1-304001","10","E1UD1 PULL 330 CABLE          ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    E1US1-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","E1U  ","E1US1 ","59","","    E1US1-304001","10","E1US1 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    E1US2-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","E1U  ","E1US2 ","59","","    E1US2-304001","10","E1US2 PULL 330 LOCAL CABLE    ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    E2U00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","E2U  ","E2U   ","59","","    E2U00-304001","10","E2U PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F1U00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","F1U  ","F1U   ","59","","    F1U00-304001","10","F1U PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F2L00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","F2L  ","F2L   ","59","","    F2L00-304001","10","F2L PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F2U00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","F2U  ","F2U   ","59","","    F2U00-304001","10","F2U PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F3L00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","F3L  ","F3L   ","59","","    F3L00-304001","10","F3L PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    F3U00-304001-10","2/18/2017","479","1","          ","            ","888","          ","304","3","626","626","F3U  ","F3U   ","59","","    F3U00-304001","10","F3U PULL 330 LOCAL CABLE      ","34","100","0","0","0","0","0","0","0","0","0","0","","","1/1/1753","1/1/1753","1/1/1753","1/1/1753"
"    FB100-304002-10","2/18/2017","479","999000","          ","            ","XPB","NO LABOR  ","304","3","626","626","B1   ","FB1   ","106","","    FB100-304002","10","FB1 PULL 475-02 CBL           ","41","0","449","570","0","0","0","409","570","0","0","409","","","1/11/2018","2/13/2018","1/19/2018","2/28/2018"
"    L9900-X00071-10","2/18/2017","479","1","          ","            ","MHY","CF 1924   ","304","3","626","626","E1   ","GE1   ","102","","    L9900-X00071","10","CF 1924 ADD NAV CBL           ","41","0","51","51","0","0","0","51","0","0","0","51","","","7/6/2017","7/28/2017","7/6/2017","8/3/2017"
"    GE100-304002-10","2/18/2017","479","999000","          ","            ","XBF","NO LABOR  ","304","3","626","626","E1   ","GE1   ","150","","    GE100-304002","10","GE1 PULL 320 CABLE FOR 651 GAL","41","0","375","476","0","0","0","342","476","0","0","342","","","11/10/2017","2/5/2018","11/28/2017","3/15/2018"
"    GE100-304001-10","2/18/2017","479","999000","          ","            ","XT8","NO LABOR  ","304","3","626","626","E1   ","GE1   ","106","","    GE100-304001","10","GE1 PULL 320 PWR CBL          ","41","0","155","197","0","0","0","141","197","0","0","141","","","11/10/2017","1/23/2018","11/28/2017","2/19/2018"
"    GE200-304001-10","2/18/2017","479","999000","          ","            ","XTE","NO LABOR  ","304","3","626","626","E2   ","GE2   ","106","","    GE200-304001","10","GE2 PULL 320 POWER CABLE      ","41","0","672","853","0","0","0","612","853","0","0","612","","","10/31/2017","1/11/2018","11/8/2017","2/1/2018"
"    HD400-304001-10","2/18/2017","479","999000","          ","            ","SNT","NO LABOR  ","304","3","626","626","D4   ","HD4   ","106","","    HD400-304001","10","HD4 PULL 410-01               ","41","0","683","757","0","0","0","543","757","0","0","543","","","12/5/2017","2/14/2018","12/18/2017","3/12/2018"
"    LD100-304003-10","2/18/2017","479","999000","          ","            ","XSD","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304003","10","LD1 PULL 320 PWR CBL          ","41","0","79","79","0","0","0","59","82","0","0","59","","","11/22/2017","2/2/2018","12/4/2017","2/23/2018"
"    LD100-304002-10","2/18/2017","479","999000","          ","            ","6SJ","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304002","10","LD1 PULL 320 60 HZ LC11 CABLE ","41","0","864","1097","0","0","0","788","1097","0","0","788","","","11/22/2017","12/7/2017","12/4/2017","12/19/2017"
"    LD100-304004-10","2/18/2017","479","999000","          ","            ","6SU","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304004","10","LD1 PULL NONB 202 MPCMS       ","41","0","539","685","0","0","0","492","685","0","0","492","","","2/6/2018","3/23/2018","2/27/2018","5/14/2018"
"    LD100-304001-10","2/18/2017","479","999000","          ","            ","SNU","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304001","10","LD1 PULL 410-01 TSCE          ","41","0","1093","1388","0","0","0","996","1388","0","0","996","","","11/22/2017","2/12/2018","12/4/2017","4/2/2018"
"    LD100-304005-10","2/18/2017","479","999000","          ","            ","XDJ","NO LABOR  ","304","3","626","626","D1   ","LD1   ","106","","    LD100-304005","10","LD1 PULL 330 LHT CBL          ","41","0","216","274","0","0","0","197","274","0","0","197","","","11/22/2017","1/9/2018","12/4/2017","1/24/2018"
"    LD200-304004-10","2/18/2017","479","999000","          ","            ","XSR","NO LABOR  ","304","3","626","626","D2   ","LD2   ","106","","    LD200-304004","10","LD2 PULL 320 CABLE            ","41","0","208","264","0","0","0","190","264","0","0","190","","","12/19/2017","2/27/2018","2/5/2018","4/19/2018"
"    LD200-304002-10","2/18/2017","479","999000","          ","            ","XKE","NO LABOR  ","304","3","626","626","S    ","LD2   ","106","","    LD200-304002","10","LD2 PULL 433-01               ","41","0","266","338","0","0","0","243","338","0","0","243","","","12/19/2017","3/8/2018","2/5/2018","5/23/2018"
"    LD200-304003-10","2/18/2017","479","999000","          ","            ","SNV","NO LABOR  ","304","3","626","626","D2   ","LD2   ","106","","    LD200-304003","10","LD2 PULL 410-01               ","41","0","761","966","0","0","0","693","966","0","0","693","","","12/19/2017","2/12/2018","2/5/2018","6/5/2018"
